utime Server CPU Memory Users
1447756740 bos-bc-drp-01 28 57 12514
1447756740 bos-bc-drp-02 28 56 12526
1447756740 bos-bc-rp-01 1 17 55
1447756740 bos-bc-sg-01 14 23 2221
1447756740 bos-bc-sg-02 12 20 2115
1447756740 bos-bc-sg-03 11 20 2025
1447756740 sng-bc-ce-01 2 28 194
1447756740 sng-bc-ce-02 1 29 155
1447756740 sng-bc-sg-01 2 20 370
1447756740 sng-bc-sg-02 20 27 2823
1447756740 kor-bc-ce-01 3 57 80
1447756740 kor-bc-ce-02 1 53 29
1447756740 nyc-bc-ce-05 1 15 4
1447756740 nyc-bc-ce-06 0 30 4
1447756740 nyc-bc-drp-01 0 20 1
1447756740 nyc-bc-drp-02 0 20 2
1447756740 nyc-bc-rp-01 0 24 0
1447756740 nyc-bc-rp-02 0 16 1
1447756740 nyc-bc-sg-01 10 20 1776
1447756740 nyc-bc-sg-02 14 21 1642
1447756740 nyc-bc-sg-03 9 21 1590
1447756740 syd-bc-ce-01 4 60 85
1447756740 syd-bc-ce-02 1 52 19
1447756800 chn-bc-ce-01 1 41 2
1447756800 chn-bc-ce-02 0 40 2
1447756800 chn-bc-ce-03 0 38 80
1447756800 chn-bc-sg-01 10 23 864
1447756800 chn-bc-sg-02 8 23 832
1447756800 lon-bc-sg-01 61 28 7542
1447756800 lon-bc-sg-02 59 28 7365
1447756800 tok-bc-ce-01 0 36 110
1447756800 tok-bc-ce-02 1 28 83
1447756800 tok-bc-sg-01 8 23 722
1447756800 snd-bc-sg-01 1 22 153
1447756800 snd-bc-sg-02 2 20 130
1447756800 bos-bc-ce-03 1 17 3
1447756800 bos-bc-ce-04 1 24 0
1447756800 bos-bc-drp-01 27 57 12489
1447756800 bos-bc-drp-02 28 57 12464
1447756800 bos-bc-rp-01 1 17 54
1447756800 bos-bc-sg-01 16 23 2212
1447756800 bos-bc-sg-02 13 20 2119
1447756800 bos-bc-sg-03 10 20 2028
1447756800 sng-bc-ce-01 1 28 186
1447756800 sng-bc-ce-02 1 29 148
1447756800 sng-bc-sg-01 2 20 363
1447756800 sng-bc-sg-02 20 27 2797
1447756800 kor-bc-ce-01 3 57 81
1447756800 kor-bc-ce-02 1 53 26
1447756800 nyc-bc-ce-05 1 15 3
1447756800 nyc-bc-ce-06 0 30 3
1447756800 nyc-bc-drp-01 0 20 2
1447756800 nyc-bc-drp-02 0 20 2
1447756800 nyc-bc-rp-01 0 24 0
1447756800 nyc-bc-rp-02 0 16 0
1447756800 nyc-bc-sg-01 11 20 1758
1447756800 nyc-bc-sg-02 16 21 1619
1447756800 nyc-bc-sg-03 9 21 1548
1447756800 syd-bc-ce-01 2 60 87
1447756800 syd-bc-ce-02 1 52 23
1447756860 chn-bc-ce-01 0 41 1
1447756860 chn-bc-ce-02 0 40 1
1447756860 chn-bc-ce-03 1 38 73
1447756860 chn-bc-sg-01 11 23 875
1447756860 chn-bc-sg-02 9 23 820
1447756860 lon-bc-sg-01 63 28 7538
1447756860 lon-bc-sg-02 61 28 7386
1447756860 tok-bc-ce-01 0 36 123
1447756860 tok-bc-ce-02 1 28 93
1447756860 tok-bc-sg-01 10 23 731
1447756860 snd-bc-sg-01 1 22 151
1447756860 snd-bc-sg-02 1 20 132
1447756860 bos-bc-ce-03 1 17 2
1447756860 bos-bc-ce-04 1 24 0
1447756860 bos-bc-drp-01 27 57 12496
1447756860 bos-bc-drp-02 27 56 12453
1447756860 bos-bc-rp-01 1 17 60
1447756860 bos-bc-sg-01 14 23 2181
1447756860 bos-bc-sg-02 14 20 2134
1447756860 bos-bc-sg-03 11 20 2037
1447756860 sng-bc-ce-01 1 28 181
1447756860 sng-bc-ce-02 1 29 154
1447756860 sng-bc-sg-01 2 20 367
1447756860 sng-bc-sg-02 19 26 2809
1447756860 kor-bc-ce-01 3 57 76
1447756860 kor-bc-ce-02 1 53 23
1447756860 nyc-bc-ce-05 1 15 1
1447756860 nyc-bc-ce-06 0 30 1
1447756860 nyc-bc-drp-01 0 20 0
1447756860 nyc-bc-drp-02 0 20 0
1447756860 nyc-bc-rp-01 1 24 0
1447756860 nyc-bc-rp-02 0 16 0
1447756860 nyc-bc-sg-01 10 20 1756
1447756860 nyc-bc-sg-02 17 21 1592
1447756860 nyc-bc-sg-03 7 21 1520
1447756860 syd-bc-ce-01 3 60 89
1447756860 syd-bc-ce-02 1 52 24
1447756920 chn-bc-ce-01 0 41 1
1447756920 chn-bc-ce-02 0 40 1
1447756920 chn-bc-ce-03 1 38 79
1447756920 chn-bc-sg-01 9 23 862
1447756920 chn-bc-sg-02 8 23 822
1447756920 lon-bc-sg-01 59 29 7562
1447756920 lon-bc-sg-02 61 28 7379
1447756920 tok-bc-ce-01 1 36 121
1447756920 tok-bc-ce-02 1 28 78
1447756920 tok-bc-sg-01 9 23 730
1447756920 snd-bc-sg-01 1 22 145
1447756920 snd-bc-sg-02 1 20 128
1447756920 bos-bc-ce-03 1 17 2
1447756920 bos-bc-ce-04 1 24 0
1447756920 bos-bc-drp-01 28 56 12376
1447756920 bos-bc-drp-02 27 56 12359
1447756920 bos-bc-rp-01 1 17 63
1447756920 bos-bc-sg-01 13 23 2183
1447756920 bos-bc-sg-02 15 20 2097
1447756920 bos-bc-sg-03 11 20 2010
1447756920 sng-bc-ce-01 1 28 182
1447756920 sng-bc-ce-02 1 29 150
1447756920 sng-bc-sg-01 3 20 356
1447756920 sng-bc-sg-02 20 27 2805
1447756920 kor-bc-ce-01 2 57 70
1447756920 kor-bc-ce-02 2 53 23
1447756920 nyc-bc-ce-05 1 15 1
1447756920 nyc-bc-ce-06 0 30 0
1447756920 nyc-bc-drp-01 0 20 0
1447756920 nyc-bc-drp-02 0 20 0
1447756920 nyc-bc-rp-01 0 24 0
1447756920 nyc-bc-rp-02 0 16 0
1447756920 nyc-bc-sg-01 11 20 1774
1447756920 nyc-bc-sg-02 14 22 1626
1447756920 nyc-bc-sg-03 7 21 1580
1447756920 syd-bc-ce-01 2 60 88
1447756920 syd-bc-ce-02 1 53 23
1447756980 chn-bc-ce-01 0 41 1
1447756980 chn-bc-ce-02 0 40 1
1447756980 chn-bc-ce-03 1 38 96
1447756980 chn-bc-sg-01 7 23 852
1447756980 chn-bc-sg-02 7 23 820
1447756980 lon-bc-sg-01 62 28 7545
1447756980 lon-bc-sg-02 60 28 7337
1447756980 tok-bc-ce-01 1 36 113
1447756980 tok-bc-ce-02 1 28 75
1447756980 tok-bc-sg-01 7 23 712
1447756980 snd-bc-sg-01 1 22 151
1447756980 snd-bc-sg-02 1 20 124
1447756980 bos-bc-ce-03 1 17 2
1447756980 bos-bc-ce-04 1 24 0
1447756980 bos-bc-drp-01 29 56 12367
1447756980 bos-bc-drp-02 27 57 12350
1447756980 bos-bc-rp-01 2 17 58
1447756980 bos-bc-sg-01 15 23 2164
1447756980 bos-bc-sg-02 14 20 2094
1447756980 bos-bc-sg-03 11 20 2025
1447756980 sng-bc-ce-01 1 28 200
1447756980 sng-bc-ce-02 1 29 153
1447756980 sng-bc-sg-01 2 20 351
1447756980 sng-bc-sg-02 20 27 2815
1447756980 kor-bc-ce-01 2 57 75
1447756980 kor-bc-ce-02 2 53 22
1447756980 nyc-bc-ce-05 1 15 2
1447756980 nyc-bc-ce-06 0 30 1
1447756980 nyc-bc-drp-01 0 20 0
1447756980 nyc-bc-drp-02 0 20 1
1447756980 nyc-bc-rp-01 0 24 0
1447756980 nyc-bc-rp-02 0 16 0
1447756980 nyc-bc-sg-01 10 20 1790
1447756980 nyc-bc-sg-02 14 21 1655
1447756980 nyc-bc-sg-03 7 21 1599
1447756980 syd-bc-ce-01 2 60 86
1447756980 syd-bc-ce-02 1 53 22
1447757040 chn-bc-ce-01 0 41 2
1447757040 chn-bc-ce-02 0 40 2
1447757040 chn-bc-ce-03 0 38 90
1447757040 chn-bc-sg-01 9 23 842
1447757040 chn-bc-sg-02 5 23 783
1447757040 lon-bc-sg-01 58 28 7518
1447757040 lon-bc-sg-02 59 28 7380
1447757040 tok-bc-ce-01 0 36 112
1447757040 tok-bc-ce-02 1 28 76
1447757040 tok-bc-sg-01 7 23 729
1447757040 snd-bc-sg-01 1 22 151
1447757040 snd-bc-sg-02 1 20 123
1447757040 bos-bc-ce-03 1 17 3
1447757040 bos-bc-ce-04 1 24 0
1447757040 bos-bc-drp-01 30 56 12344
1447757040 bos-bc-drp-02 29 57 12401
1447757040 bos-bc-rp-01 1 17 63
1447757040 bos-bc-sg-01 16 23 2187
1447757040 bos-bc-sg-02 15 20 2103
1447757040 bos-bc-sg-03 12 20 2009
1447757040 sng-bc-ce-01 1 28 196
1447757040 sng-bc-ce-02 1 29 161
1447757040 sng-bc-sg-01 2 20 352
1447757040 sng-bc-sg-02 19 26 2786
1447757040 kor-bc-ce-01 3 57 76
1447757040 kor-bc-ce-02 2 53 24
1447757040 nyc-bc-ce-05 1 15 4
1447757040 nyc-bc-ce-06 0 30 3
1447757040 nyc-bc-drp-01 0 20 1
1447757040 nyc-bc-drp-02 0 20 2
1447757040 nyc-bc-rp-01 0 24 0
1447757040 nyc-bc-rp-02 0 16 0
1447757040 nyc-bc-sg-01 11 20 1761
1447757040 nyc-bc-sg-02 14 21 1666
1447757040 nyc-bc-sg-03 8 21 1608
1447757040 syd-bc-ce-01 2 60 90
1447757040 syd-bc-ce-02 1 53 18
1447757100 chn-bc-ce-01 1 41 2
1447757100 chn-bc-ce-02 0 40 2
1447757100 chn-bc-ce-03 1 38 77
1447757100 chn-bc-sg-01 9 23 845
1447757100 chn-bc-sg-02 5 23 763
1447757100 lon-bc-sg-01 60 28 7528
1447757100 lon-bc-sg-02 64 28 7424
1447757100 tok-bc-ce-01 1 36 112
1447757100 tok-bc-ce-02 1 28 84
1447757100 tok-bc-sg-01 7 23 719
1447757100 snd-bc-sg-01 1 22 146
1447757100 snd-bc-sg-02 2 20 115
1447757100 bos-bc-ce-03 1 17 3
1447757100 bos-bc-ce-04 1 24 0
1447757100 bos-bc-drp-01 31 57 12663
1447757100 bos-bc-drp-02 30 57 12692
1447757100 bos-bc-rp-01 1 17 65
1447757100 bos-bc-sg-01 14 23 2140
1447757100 bos-bc-sg-02 14 20 2054
1447757100 bos-bc-sg-03 11 20 1996
1447757100 sng-bc-ce-01 1 28 188
1447757100 sng-bc-ce-02 1 29 169
1447757100 sng-bc-sg-01 2 20 350
1447757100 sng-bc-sg-02 20 27 2783
1447757100 kor-bc-ce-01 3 57 74
1447757100 kor-bc-ce-02 1 53 25
1447757100 nyc-bc-ce-05 1 15 3
1447757100 nyc-bc-ce-06 0 30 2
1447757100 nyc-bc-drp-01 0 20 1
1447757100 nyc-bc-drp-02 0 20 1
1447757100 nyc-bc-rp-01 0 24 0
1447757100 nyc-bc-rp-02 0 16 0
1447757100 nyc-bc-sg-01 10 20 1789
1447757100 nyc-bc-sg-02 17 21 1671
1447757100 nyc-bc-sg-03 9 21 1589
1447757100 syd-bc-ce-01 2 60 92
1447757100 syd-bc-ce-02 1 53 22
1447757160 chn-bc-ce-01 0 41 0
1447757160 chn-bc-ce-02 0 40 0
1447757160 chn-bc-ce-03 0 38 87
1447757160 chn-bc-sg-01 12 23 858
1447757160 chn-bc-sg-02 6 23 767
1447757160 lon-bc-sg-01 62 28 7602
1447757160 lon-bc-sg-02 61 28 7425
1447757160 tok-bc-ce-01 1 36 119
1447757160 tok-bc-ce-02 1 28 88
1447757160 tok-bc-sg-01 7 23 711
1447757160 snd-bc-sg-01 1 22 158
1447757160 snd-bc-sg-02 2 20 123
1447757160 bos-bc-ce-03 1 17 2
1447757160 bos-bc-ce-04 1 24 0
1447757160 bos-bc-drp-01 30 57 12703
1447757160 bos-bc-drp-02 29 57 12741
1447757160 bos-bc-rp-01 2 17 63
1447757160 bos-bc-sg-01 15 23 2178
1447757160 bos-bc-sg-02 14 20 2049
1447757160 bos-bc-sg-03 12 20 1976
1447757160 sng-bc-ce-01 1 28 205
1447757160 sng-bc-ce-02 1 29 162
1447757160 sng-bc-sg-01 2 20 342
1447757160 sng-bc-sg-02 20 27 2807
1447757160 kor-bc-ce-01 2 56 72
1447757160 kor-bc-ce-02 1 53 21
1447757160 nyc-bc-ce-05 1 15 1
1447757160 nyc-bc-ce-06 0 30 0
1447757160 nyc-bc-drp-01 0 20 0
1447757160 nyc-bc-drp-02 0 20 2
1447757160 nyc-bc-rp-01 1 24 0
1447757160 nyc-bc-rp-02 0 16 0
1447757160 nyc-bc-sg-01 11 20 1748
1447757160 nyc-bc-sg-02 15 21 1667
1447757160 nyc-bc-sg-03 9 21 1579
1447757160 syd-bc-ce-01 2 60 93
1447757160 syd-bc-ce-02 1 53 22
1447757220 chn-bc-ce-01 0 41 0
1447757220 chn-bc-ce-02 1 40 0
1447757220 chn-bc-ce-03 1 38 94
1447757220 chn-bc-sg-01 10 23 856
1447757220 chn-bc-sg-02 9 23 762
1447757220 lon-bc-sg-01 64 28 7589
1447757220 lon-bc-sg-02 60 28 7427
1447757220 tok-bc-ce-01 0 36 127
1447757220 tok-bc-ce-02 1 28 96
1447757220 tok-bc-sg-01 7 23 725
1447757220 snd-bc-sg-01 1 22 158
1447757220 snd-bc-sg-02 2 20 131
1447757220 bos-bc-ce-03 1 17 1
1447757220 bos-bc-ce-04 1 24 0
1447757220 bos-bc-drp-01 27 57 12755
1447757220 bos-bc-drp-02 26 57 12753
1447757220 bos-bc-rp-01 1 17 66
1447757220 bos-bc-sg-01 15 23 2264
1447757220 bos-bc-sg-02 13 20 2112
1447757220 bos-bc-sg-03 12 20 2017
1447757220 sng-bc-ce-01 1 28 217
1447757220 sng-bc-ce-02 1 29 168
1447757220 sng-bc-sg-01 2 20 340
1447757220 sng-bc-sg-02 20 27 2829
1447757220 kor-bc-ce-01 2 57 72
1447757220 kor-bc-ce-02 1 53 16
1447757220 nyc-bc-ce-05 1 15 1
1447757220 nyc-bc-ce-06 0 30 0
1447757220 nyc-bc-drp-01 0 20 0
1447757220 nyc-bc-drp-02 0 20 1
1447757220 nyc-bc-rp-01 0 24 0
1447757220 nyc-bc-rp-02 0 16 0
1447757220 nyc-bc-sg-01 10 20 1785
1447757220 nyc-bc-sg-02 19 22 1708
1447757220 nyc-bc-sg-03 9 21 1621
1447757220 syd-bc-ce-01 3 60 99
1447757220 syd-bc-ce-02 1 53 19
1447757280 chn-bc-ce-01 0 41 0
1447757280 chn-bc-ce-02 0 40 0
1447757280 chn-bc-ce-03 1 38 87
1447757280 chn-bc-sg-01 9 23 844
1447757280 chn-bc-sg-02 6 23 771
1447757280 lon-bc-sg-01 64 28 7534
1447757280 lon-bc-sg-02 61 28 7388
1447757280 tok-bc-ce-01 0 36 127
1447757280 tok-bc-ce-02 1 28 99
1447757280 tok-bc-sg-01 8 23 716
1447757280 snd-bc-sg-01 1 22 156
1447757280 snd-bc-sg-02 2 20 121
1447757280 bos-bc-ce-03 1 17 1
1447757280 bos-bc-ce-04 1 24 0
1447757280 bos-bc-drp-01 27 57 12704
1447757280 bos-bc-drp-02 27 57 12644
1447757280 bos-bc-rp-01 1 17 60
1447757280 bos-bc-sg-01 15 23 2215
1447757280 bos-bc-sg-02 14 20 2099
1447757280 bos-bc-sg-03 12 20 2042
1447757280 sng-bc-ce-01 1 28 228
1447757280 sng-bc-ce-02 1 29 161
1447757280 sng-bc-sg-01 2 20 329
1447757280 sng-bc-sg-02 20 27 2825
1447757280 kor-bc-ce-01 2 57 73
1447757280 kor-bc-ce-02 1 53 18
1447757280 nyc-bc-ce-05 1 15 2
1447757280 nyc-bc-ce-06 0 30 1
1447757280 nyc-bc-drp-01 0 20 1
1447757280 nyc-bc-drp-02 0 20 1
1447757280 nyc-bc-rp-01 0 24 0
1447757280 nyc-bc-rp-02 0 16 0
1447757280 nyc-bc-sg-01 9 20 1818
1447757280 nyc-bc-sg-02 15 21 1709
1447757280 nyc-bc-sg-03 9 21 1638
1447757280 syd-bc-ce-01 2 59 95
1447757280 syd-bc-ce-02 1 53 19
1447757340 chn-bc-ce-01 0 41 2
1447757340 chn-bc-ce-02 0 40 2
1447757340 chn-bc-ce-03 1 38 93
1447757340 chn-bc-sg-01 10 23 818
1447757340 chn-bc-sg-02 6 23 779
1447757340 lon-bc-sg-01 61 28 7444
1447757340 lon-bc-sg-02 62 28 7294
1447757340 tok-bc-ce-01 1 36 122
1447757340 tok-bc-ce-02 1 28 107
1447757340 tok-bc-sg-01 8 23 697
1447757340 snd-bc-sg-01 1 22 155
1447757340 snd-bc-sg-02 1 20 118
1447757340 bos-bc-ce-03 1 17 2
1447757340 bos-bc-ce-04 1 24 0
1447757340 bos-bc-drp-01 29 57 12678
1447757340 bos-bc-drp-02 30 57 12633
1447757340 bos-bc-rp-01 1 17 52
1447757340 bos-bc-sg-01 14 23 2158
1447757340 bos-bc-sg-02 15 20 2048
1447757340 bos-bc-sg-03 11 20 2006
1447757340 sng-bc-ce-01 1 28 217
1447757340 sng-bc-ce-02 1 29 154
1447757340 sng-bc-sg-01 2 20 330
1447757340 sng-bc-sg-02 18 27 2773
1447757340 kor-bc-ce-01 2 57 79
1447757340 kor-bc-ce-02 3 53 20
1447757340 nyc-bc-ce-05 1 15 4
1447757340 nyc-bc-ce-06 0 30 3
1447757340 nyc-bc-drp-01 0 20 1
1447757340 nyc-bc-drp-02 0 20 1
1447757340 nyc-bc-rp-01 0 24 0
1447757340 nyc-bc-rp-02 0 16 1
1447757340 nyc-bc-sg-01 9 20 1792
1447757340 nyc-bc-sg-02 14 21 1678
1447757340 nyc-bc-sg-03 8 21 1592
1447757340 syd-bc-ce-01 3 60 93
1447757340 syd-bc-ce-02 1 53 17
1447757400 chn-bc-ce-01 1 41 2
1447757400 chn-bc-ce-02 0 40 2
1447757400 chn-bc-ce-03 1 38 99
1447757400 chn-bc-sg-01 10 23 825
1447757400 chn-bc-sg-02 5 23 784
1447757400 lon-bc-sg-01 57 28 7481
1447757400 lon-bc-sg-02 65 28 7307
1447757400 tok-bc-ce-01 0 36 120
1447757400 tok-bc-ce-02 1 28 98
1447757400 tok-bc-sg-01 9 23 715
1447757400 snd-bc-sg-01 1 22 154
1447757400 snd-bc-sg-02 1 20 116
1447757400 bos-bc-ce-03 1 17 3
1447757400 bos-bc-ce-04 1 24 0
1447757400 bos-bc-drp-01 28 57 12486
1447757400 bos-bc-drp-02 30 57 12447
1447757400 bos-bc-rp-01 1 17 52
1447757400 bos-bc-sg-01 14 23 2168
1447757400 bos-bc-sg-02 15 20 2046
1447757400 bos-bc-sg-03 11 20 1994
1447757400 sng-bc-ce-01 1 28 212
1447757400 sng-bc-ce-02 1 29 160
1447757400 sng-bc-sg-01 2 20 345
1447757400 sng-bc-sg-02 20 27 2768
1447757400 kor-bc-ce-01 3 57 83
1447757400 kor-bc-ce-02 1 53 21
1447757400 nyc-bc-ce-05 1 15 3
1447757400 nyc-bc-ce-06 0 30 2
1447757400 nyc-bc-drp-01 0 20 1
1447757400 nyc-bc-drp-02 0 20 1
1447757400 nyc-bc-rp-01 0 24 0
1447757400 nyc-bc-rp-02 0 16 1
1447757400 nyc-bc-sg-01 10 20 1788
1447757400 nyc-bc-sg-02 14 21 1671
1447757400 nyc-bc-sg-03 8 21 1573
1447757400 syd-bc-ce-01 3 60 89
1447757400 syd-bc-ce-02 1 53 21
1447757460 chn-bc-ce-01 0 41 1
1447757460 chn-bc-ce-02 0 40 1
1447757460 chn-bc-ce-03 1 38 87
1447757460 chn-bc-sg-01 11 23 826
1447757460 chn-bc-sg-02 6 23 762
1447757460 lon-bc-sg-01 60 28 7470
1447757460 lon-bc-sg-02 59 28 7337
1447757460 tok-bc-ce-01 0 36 104
1447757460 tok-bc-ce-02 1 28 97
1447757460 tok-bc-sg-01 7 23 702
1447757460 snd-bc-sg-01 1 22 153
1447757460 snd-bc-sg-02 1 20 118
1447757460 bos-bc-ce-03 1 17 2
1447757460 bos-bc-ce-04 1 24 0
1447757460 bos-bc-drp-01 30 57 12432
1447757460 bos-bc-drp-02 29 57 12356
1447757460 bos-bc-rp-01 1 17 59
1447757460 bos-bc-sg-01 15 23 2225
1447757460 bos-bc-sg-02 14 20 2094
1447757460 bos-bc-sg-03 11 20 2041
1447757460 sng-bc-ce-01 1 28 211
1447757460 sng-bc-ce-02 1 29 157
1447757460 sng-bc-sg-01 2 20 355
1447757460 sng-bc-sg-02 20 27 2750
1447757460 kor-bc-ce-01 2 57 82
1447757460 kor-bc-ce-02 1 53 20
1447757460 nyc-bc-ce-05 1 15 1
1447757460 nyc-bc-ce-06 0 30 0
1447757460 nyc-bc-drp-01 0 20 0
1447757460 nyc-bc-drp-02 0 20 0
1447757460 nyc-bc-rp-01 0 24 0
1447757460 nyc-bc-rp-02 0 16 0
1447757460 nyc-bc-sg-01 12 20 1780
1447757460 nyc-bc-sg-02 17 21 1644
1447757460 nyc-bc-sg-03 8 21 1591
1447757460 syd-bc-ce-01 4 60 92
1447757460 syd-bc-ce-02 1 53 21
1447757520 chn-bc-ce-01 0 41 1
1447757520 chn-bc-ce-02 1 40 1
1447757520 chn-bc-ce-03 1 38 72
1447757520 chn-bc-sg-01 10 23 823
1447757520 chn-bc-sg-02 10 23 744
1447757520 lon-bc-sg-01 59 28 7486
1447757520 lon-bc-sg-02 63 28 7339
1447757520 tok-bc-ce-01 0 36 110
1447757520 tok-bc-ce-02 1 28 86
1447757520 tok-bc-sg-01 6 23 695
1447757520 snd-bc-sg-01 1 22 146
1447757520 snd-bc-sg-02 1 20 117
1447757520 bos-bc-ce-03 1 17 2
1447757520 bos-bc-ce-04 1 24 0
1447757520 bos-bc-drp-01 29 57 12345
1447757520 bos-bc-drp-02 28 57 12345
1447757520 bos-bc-rp-01 1 17 57
1447757520 bos-bc-sg-01 15 23 2219
1447757520 bos-bc-sg-02 14 20 2071
1447757520 bos-bc-sg-03 13 20 2031
1447757520 sng-bc-ce-01 1 28 201
1447757520 sng-bc-ce-02 1 29 161
1447757520 sng-bc-sg-01 2 20 349
1447757520 sng-bc-sg-02 20 27 2737
1447757520 kor-bc-ce-01 3 57 80
1447757520 kor-bc-ce-02 1 53 18
1447757520 nyc-bc-ce-05 1 15 1
1447757520 nyc-bc-ce-06 0 30 0
1447757520 nyc-bc-drp-01 0 20 0
1447757520 nyc-bc-drp-02 0 20 0
1447757520 nyc-bc-rp-01 0 24 0
1447757520 nyc-bc-rp-02 0 16 2
1447757520 nyc-bc-sg-01 13 20 1802
1447757520 nyc-bc-sg-02 15 21 1650
1447757520 nyc-bc-sg-03 10 21 1639
1447757520 syd-bc-ce-01 3 60 87
1447757520 syd-bc-ce-02 1 53 19
1447757580 chn-bc-ce-01 0 41 1
1447757580 chn-bc-ce-02 0 40 1
1447757580 chn-bc-ce-03 1 38 72
1447757580 chn-bc-sg-01 12 23 806
1447757580 chn-bc-sg-02 11 23 730
1447757580 lon-bc-sg-01 61 28 7426
1447757580 lon-bc-sg-02 68 28 7355
1447757580 tok-bc-ce-01 0 36 104
1447757580 tok-bc-ce-02 1 28 87
1447757580 tok-bc-sg-01 6 23 675
1447757580 snd-bc-sg-01 1 22 156
1447757580 snd-bc-sg-02 1 20 127
1447757580 bos-bc-ce-03 1 17 2
1447757580 bos-bc-ce-04 1 24 0
1447757580 bos-bc-drp-01 27 56 12295
1447757580 bos-bc-drp-02 28 57 12370
1447757580 bos-bc-rp-01 1 17 56
1447757580 bos-bc-sg-01 15 23 2201
1447757580 bos-bc-sg-02 14 20 2070
1447757580 bos-bc-sg-03 12 20 2002
1447757580 sng-bc-ce-01 1 28 203
1447757580 sng-bc-ce-02 1 29 160
1447757580 sng-bc-sg-01 2 20 343
1447757580 sng-bc-sg-02 19 27 2714
1447757580 kor-bc-ce-01 5 57 80
1447757580 kor-bc-ce-02 2 53 21
1447757580 nyc-bc-ce-05 1 15 2
1447757580 nyc-bc-ce-06 0 30 1
1447757580 nyc-bc-drp-01 0 20 0
1447757580 nyc-bc-drp-02 0 20 1
1447757580 nyc-bc-rp-01 0 24 0
1447757580 nyc-bc-rp-02 0 16 1
1447757580 nyc-bc-sg-01 12 20 1819
1447757580 nyc-bc-sg-02 15 21 1688
1447757580 nyc-bc-sg-03 10 21 1653
1447757580 syd-bc-ce-01 2 60 89
1447757580 syd-bc-ce-02 1 53 19
1447757640 chn-bc-ce-01 0 41 2
1447757640 chn-bc-ce-02 0 40 2
1447757640 chn-bc-ce-03 1 38 82
1447757640 chn-bc-sg-01 11 23 825
1447757640 chn-bc-sg-02 7 23 732
1447757640 lon-bc-sg-01 59 28 7457
1447757640 lon-bc-sg-02 66 28 7396
1447757640 tok-bc-ce-01 0 36 97
1447757640 tok-bc-ce-02 1 28 87
1447757640 tok-bc-sg-01 7 23 657
1447757640 snd-bc-sg-01 1 22 159
1447757640 snd-bc-sg-02 1 20 131
1447757640 bos-bc-ce-03 1 17 3
1447757640 bos-bc-ce-04 1 24 0
1447757640 bos-bc-drp-01 26 56 12199
1447757640 bos-bc-drp-02 27 56 12291
1447757640 bos-bc-rp-01 2 17 59
1447757640 bos-bc-sg-01 15 23 2252
1447757640 bos-bc-sg-02 14 20 2113
1447757640 bos-bc-sg-03 13 20 2048
1447757640 sng-bc-ce-01 1 28 199
1447757640 sng-bc-ce-02 1 29 154
1447757640 sng-bc-sg-01 2 20 343
1447757640 sng-bc-sg-02 22 27 2709
1447757640 kor-bc-ce-01 3 57 79
1447757640 kor-bc-ce-02 1 53 21
1447757640 nyc-bc-ce-05 1 15 4
1447757640 nyc-bc-ce-06 0 30 3
1447757640 nyc-bc-drp-01 0 20 1
1447757640 nyc-bc-drp-02 0 20 1
1447757640 nyc-bc-rp-01 0 24 0
1447757640 nyc-bc-rp-02 0 16 0
1447757640 nyc-bc-sg-01 11 20 1791
1447757640 nyc-bc-sg-02 15 21 1671
1447757640 nyc-bc-sg-03 9 21 1609
1447757640 syd-bc-ce-01 2 60 92
1447757640 syd-bc-ce-02 1 53 17
1447757700 chn-bc-ce-01 1 41 2
1447757700 chn-bc-ce-02 0 40 2
1447757700 chn-bc-ce-03 1 38 83
1447757700 chn-bc-sg-01 10 23 824
1447757700 chn-bc-sg-02 5 23 741
1447757700 lon-bc-sg-01 57 28 7499
1447757700 lon-bc-sg-02 63 28 7341
1447757700 tok-bc-ce-01 0 36 97
1447757700 tok-bc-ce-02 1 28 86
1447757700 tok-bc-sg-01 8 23 643
1447757700 snd-bc-sg-01 1 22 156
1447757700 snd-bc-sg-02 1 20 129
1447757700 bos-bc-ce-03 1 17 3
1447757700 bos-bc-ce-04 1 24 0
1447757700 bos-bc-drp-01 28 56 12248
1447757700 bos-bc-drp-02 28 56 12294
1447757700 bos-bc-rp-01 1 17 57
1447757700 bos-bc-sg-01 14 23 2222
1447757700 bos-bc-sg-02 15 20 2094
1447757700 bos-bc-sg-03 11 20 2077
1447757700 sng-bc-ce-01 1 28 192
1447757700 sng-bc-ce-02 1 29 160
1447757700 sng-bc-sg-01 2 20 349
1447757700 sng-bc-sg-02 20 27 2736
1447757700 kor-bc-ce-01 4 57 74
1447757700 kor-bc-ce-02 1 53 18
1447757700 nyc-bc-ce-05 1 15 3
1447757700 nyc-bc-ce-06 0 30 2
1447757700 nyc-bc-drp-01 0 20 1
1447757700 nyc-bc-drp-02 0 20 1
1447757700 nyc-bc-rp-01 0 24 0
1447757700 nyc-bc-rp-02 0 16 0
1447757700 nyc-bc-sg-01 12 20 1820
1447757700 nyc-bc-sg-02 16 21 1670
1447757700 nyc-bc-sg-03 13 21 1619
1447757700 syd-bc-ce-01 3 60 86
1447757700 syd-bc-ce-02 1 53 18
1447757760 chn-bc-ce-01 0 41 0
1447757760 chn-bc-ce-02 0 40 0
1447757760 chn-bc-ce-03 1 38 89
1447757760 chn-bc-sg-01 13 23 821
1447757760 chn-bc-sg-02 4 23 744
